contaminante,data_value,measure_info,fecha,Barrio,latitud,longitud
Fine particles (PM 2.5),9.0,mcg/m3,2018-06-01,Brooklyn,40.6782,-73.9442
Nitrogen dioxide (NO2),14.5,ppb,2018-06-01,Brooklyn,40.6782,-73.9442
Fine particles (PM 2.5),8.4,mcg/m3,2018-06-01,Queens,40.7282,-73.7949
Fine particles (PM 2.5),9.5,mcg/m3,2018-06-01,Manhattan,40.7831,-73.9712
Fine particles (PM 2.5),9.2,mcg/m3,2018-06-01,Bronx,40.8448,-73.8648
Nitrogen dioxide (NO2),11.7,ppb,2018-06-01,Bronx,40.8448,-73.8648
Nitrogen dioxide (NO2),16.4,ppb,2018-06-01,Queens,40.7282,-73.7949
Nitrogen dioxide (NO2),9.3,ppb,2018-06-01,Brooklyn,40.6782,-73.9442
Nitrogen dioxide (NO2),12.7,ppb,2018-06-01,Queens,40.7282,-73.7949
Nitrogen dioxide (NO2),18.4,ppb,2018-06-01,Manhattan,40.7831,-73.9712
Ozone (O3),31.5,ppb,2018-06-01,Queens,40.7282,-73.7949
Fine particles (PM 2.5),8.5,mcg/m3,2018-06-01,Queens,40.7282,-73.7949
Fine particles (PM 2.5),7.9,mcg/m3,2018-06-01,Brooklyn,40.6782,-73.9442
Nitrogen dioxide (NO2),11.7,ppb,2018-06-01,Bronx,40.8448,-73.8648
Fine particles (PM 2.5),7.4,mcg/m3,2018-06-01,Staten Island,40.5795,-74.1502
Nitrogen dioxide (NO2),16.9,ppb,2018-06-01,Manhattan,40.7831,-73.9712
Fine particles (PM 2.5),7.7,mcg/m3,2018-06-01,Staten Island,40.5795,-74.1502
Nitrogen dioxide (NO2),13.6,ppb,2018-06-01,Brooklyn,40.6782,-73.9442
Ozone (O3),31.1,ppb,2018-06-01,Bronx,40.8448,-73.8648
Nitrogen dioxide (NO2),12.0,ppb,2018-06-01,Queens,40.7282,-73.7949
Nitrogen dioxide (NO2),14.8,ppb,2018-06-01,Bronx,40.8448,-73.8648
Nitrogen dioxide (NO2),18.7,ppb,2018-06-01,Manhattan,40.7831,-73.9712
Ozone (O3),29.7,ppb,2018-06-01,Brooklyn,40.6782,-73.9442
Fine particles (PM 2.5),8.6,mcg/m3,2018-06-01,Bronx,40.8448,-73.8648
Fine particles (PM 2.5),9.0,mcg/m3,2018-06-01,Manhattan,40.7831,-73.9712
Ozone (O3),26.8,ppb,2018-06-01,Manhattan,40.7831,-73.9712
Fine particles (PM 2.5),8.9,mcg/m3,2018-06-01,Brooklyn,40.6782,-73.9442
Ozone (O3),27.2,ppb,2018-06-01,Manhattan,40.7831,-73.9712
Fine particles (PM 2.5),8.5,mcg/m3,2018-06-01,Brooklyn,40.6782,-73.9442
Nitrogen dioxide (NO2),9.0,ppb,2018-06-01,Brooklyn,40.6782,-73.9442
Fine particles (PM 2.5),10.0,mcg/m3,2018-06-01,Manhattan,40.7831,-73.9712
Fine particles (PM 2.5),9.5,mcg/m3,2018-06-01,Bronx,40.8448,-73.8648
Fine particles (PM 2.5),8.1,mcg/m3,2018-06-01,Brooklyn,40.6782,-73.9442
Ozone (O3),30.2,ppb,2018-06-01,Brooklyn,40.6782,-73.9442
Nitrogen dioxide (NO2),14.4,ppb,2018-06-01,Brooklyn,40.6782,-73.9442
Ozone (O3),28.5,ppb,2018-06-01,Brooklyn,40.6782,-73.9442
Nitrogen dioxide (NO2),14.1,ppb,2018-06-01,Brooklyn,40.6782,-73.9442
Ozone (O3),31.3,ppb,2018-06-01,Queens,40.7282,-73.7949
Ozone (O3),29.0,ppb,2018-06-01,Brooklyn,40.6782,-73.9442
Ozone (O3),31.0,ppb,2018-06-01,Queens,40.7282,-73.7949
Nitrogen dioxide (NO2),16.4,ppb,2018-06-01,Brooklyn,40.6782,-73.9442
Ozone (O3),29.5,ppb,2018-06-01,Brooklyn,40.6782,-73.9442
Nitrogen dioxide (NO2),13.1,ppb,2018-06-01,Bronx,40.8448,-73.8648
Nitrogen dioxide (NO2),14.1,ppb,2018-06-01,Queens,40.7282,-73.7949
Ozone (O3),29.7,ppb,2018-06-01,Brooklyn,40.6782,-73.9442
Ozone (O3),31.0,ppb,2018-06-01,Queens,40.7282,-73.7949
Fine particles (PM 2.5),8.4,mcg/m3,2018-06-01,Queens,40.7282,-73.7949
Ozone (O3),29.0,ppb,2018-06-01,Manhattan,40.7831,-73.9712
Fine particles (PM 2.5),10.1,mcg/m3,2018-06-01,Manhattan,40.7831,-73.9712
Fine particles (PM 2.5),7.9,mcg/m3,2018-06-01,Queens,40.7282,-73.7949
Ozone (O3),31.1,ppb,2018-06-01,Queens,40.7282,-73.7949
Nitrogen dioxide (NO2),19.4,ppb,2018-06-01,Manhattan,40.7831,-73.9712
Ozone (O3),32.5,ppb,2018-06-01,Brooklyn,40.6782,-73.9442
Nitrogen dioxide (NO2),11.7,ppb,2018-06-01,Bronx,40.8448,-73.8648
Ozone (O3),30.3,ppb,2018-06-01,Staten Island,40.5795,-74.1502
Ozone (O3),24.0,ppb,2018-06-01,Manhattan,40.7831,-73.9712
Nitrogen dioxide (NO2),20.1,ppb,2018-06-01,Manhattan,40.7831,-73.9712
Fine particles (PM 2.5),8.5,mcg/m3,2018-06-01,Brooklyn,40.6782,-73.9442
Fine particles (PM 2.5),9.4,mcg/m3,2018-06-01,Queens,40.7282,-73.7949
Fine particles (PM 2.5),7.8,mcg/m3,2018-06-01,Brooklyn,40.6782,-73.9442
Ozone (O3),29.6,ppb,2018-06-01,Brooklyn,40.6782,-73.9442
Nitrogen dioxide (NO2),12.3,ppb,2018-06-01,Brooklyn,40.6782,-73.9442
Fine particles (PM 2.5),9.7,mcg/m3,2018-06-01,Manhattan,40.7831,-73.9712
Fine particles (PM 2.5),8.8,mcg/m3,2018-06-01,Brooklyn,40.6782,-73.9442
Ozone (O3),29.5,ppb,2018-06-01,Brooklyn,40.6782,-73.9442
Nitrogen dioxide (NO2),14.4,ppb,2018-06-01,Brooklyn,40.6782,-73.9442
Ozone (O3),31.3,ppb,2018-06-01,Queens,40.7282,-73.7949
Nitrogen dioxide (NO2),12.8,ppb,2018-06-01,Queens,40.7282,-73.7949
Ozone (O3),31.2,ppb,2018-06-01,Bronx,40.8448,-73.8648
Ozone (O3),30.6,ppb,2018-06-01,Bronx,40.8448,-73.8648
Nitrogen dioxide (NO2),12.3,ppb,2018-06-01,Staten Island,40.5795,-74.1502
Nitrogen dioxide (NO2),10.4,ppb,2018-06-01,Staten Island,40.5795,-74.1502
Ozone (O3),30.1,ppb,2018-06-01,Brooklyn,40.6782,-73.9442
Ozone (O3),26.9,ppb,2018-06-01,Manhattan,40.7831,-73.9712
Ozone (O3),31.8,ppb,2018-06-01,Queens,40.7282,-73.7949
Ozone (O3),28.5,ppb,2018-06-01,Staten Island,40.5795,-74.1502
Ozone (O3),30.6,ppb,2018-06-01,Brooklyn,40.6782,-73.9442
Ozone (O3),29.8,ppb,2018-06-01,Bronx,40.8448,-73.8648
Ozone (O3),29.0,ppb,2018-06-01,Brooklyn,40.6782,-73.9442
Nitrogen dioxide (NO2),19.7,ppb,2018-06-01,Manhattan,40.7831,-73.9712
Ozone (O3),29.0,ppb,2018-06-01,Manhattan,40.7831,-73.9712
Nitrogen dioxide (NO2),12.6,ppb,2018-06-01,Brooklyn,40.6782,-73.9442
Nitrogen dioxide (NO2),13.5,ppb,2018-06-01,Bronx,40.8448,-73.8648
Ozone (O3),29.7,ppb,2018-06-01,Queens,40.7282,-73.7949
Ozone (O3),30.1,ppb,2018-06-01,Bronx,40.8448,-73.8648
Ozone (O3),28.5,ppb,2018-06-01,Brooklyn,40.6782,-73.9442
Fine particles (PM 2.5),8.3,mcg/m3,2018-06-01,Queens,40.7282,-73.7949
Nitrogen dioxide (NO2),16.4,ppb,2018-06-01,Brooklyn,40.6782,-73.9442
Nitrogen dioxide (NO2),12.3,ppb,2018-06-01,Queens,40.7282,-73.7949
Nitrogen dioxide (NO2),26.1,ppb,2018-06-01,Manhattan,40.7831,-73.9712
Nitrogen dioxide (NO2),11.8,ppb,2018-06-01,Queens,40.7282,-73.7949
Nitrogen dioxide (NO2),7.3,ppb,2018-06-01,Staten Island,40.5795,-74.1502
Nitrogen dioxide (NO2),9.1,ppb,2018-06-01,Brooklyn,40.6782,-73.9442
Fine particles (PM 2.5),7.5,mcg/m3,2018-06-01,Staten Island,40.5795,-74.1502
Ozone (O3),31.9,ppb,2018-06-01,Queens,40.7282,-73.7949
Ozone (O3),33.0,ppb,2018-06-01,Brooklyn,40.6782,-73.9442
Fine particles (PM 2.5),8.4,mcg/m3,2018-06-01,Bronx,40.8448,-73.8648
Nitrogen dioxide (NO2),14.8,ppb,2018-06-01,Brooklyn,40.6782,-73.9442
Nitrogen dioxide (NO2),16.4,ppb,2018-06-01,Queens,40.7282,-73.7949
Ozone (O3),31.5,ppb,2018-06-01,Queens,40.7282,-73.7949
Fine particles (PM 2.5),8.9,mcg/m3,2018-06-01,Brooklyn,40.6782,-73.9442
Fine particles (PM 2.5),8.0,mcg/m3,2018-06-01,Queens,40.7282,-73.7949
Nitrogen dioxide (NO2),16.9,ppb,2018-06-01,Manhattan,40.7831,-73.9712
Nitrogen dioxide (NO2),12.8,ppb,2018-06-01,Queens,40.7282,-73.7949
Fine particles (PM 2.5),8.3,mcg/m3,2018-06-01,Queens,40.7282,-73.7949
Fine particles (PM 2.5),8.2,mcg/m3,2018-06-01,Brooklyn,40.6782,-73.9442
Nitrogen dioxide (NO2),13.3,ppb,2018-06-01,Bronx,40.8448,-73.8648
Ozone (O3),33.0,ppb,2018-06-01,Brooklyn,40.6782,-73.9442
Ozone (O3),30.3,ppb,2018-06-01,Queens,40.7282,-73.7949
Nitrogen dioxide (NO2),13.0,ppb,2018-06-01,Queens,40.7282,-73.7949
Fine particles (PM 2.5),9.4,mcg/m3,2018-06-01,Bronx,40.8448,-73.8648
Fine particles (PM 2.5),10.8,mcg/m3,2018-06-01,Manhattan,40.7831,-73.9712
Ozone (O3),28.9,ppb,2018-06-01,Brooklyn,40.6782,-73.9442
Ozone (O3),31.2,ppb,2018-06-01,Bronx,40.8448,-73.8648
Fine particles (PM 2.5),9.5,mcg/m3,2018-06-01,Manhattan,40.7831,-73.9712
Ozone (O3),35.2,ppb,2018-06-01,Queens,40.7282,-73.7949
Nitrogen dioxide (NO2),11.5,ppb,2018-06-01,Brooklyn,40.6782,-73.9442
Ozone (O3),30.4,ppb,2018-06-01,Brooklyn,40.6782,-73.9442
Ozone (O3),33.0,ppb,2018-06-01,Brooklyn,40.6782,-73.9442
Nitrogen dioxide (NO2),15.4,ppb,2018-06-01,Bronx,40.8448,-73.8648
Fine particles (PM 2.5),7.8,mcg/m3,2018-06-01,Brooklyn,40.6782,-73.9442
Nitrogen dioxide (NO2),24.9,ppb,2018-06-01,Manhattan,40.7831,-73.9712
Fine particles (PM 2.5),12.9,mcg/m3,2018-06-01,Manhattan,40.7831,-73.9712
Nitrogen dioxide (NO2),14.9,ppb,2018-06-01,Bronx,40.8448,-73.8648
Ozone (O3),31.8,ppb,2018-06-01,Queens,40.7282,-73.7949
Ozone (O3),29.8,ppb,2018-06-01,Bronx,40.8448,-73.8648
Ozone (O3),28.4,ppb,2018-06-01,Manhattan,40.7831,-73.9712
Fine particles (PM 2.5),10.8,mcg/m3,2018-06-01,Manhattan,40.7831,-73.9712
Nitrogen dioxide (NO2),12.5,ppb,2018-06-01,Queens,40.7282,-73.7949
Ozone (O3),29.7,ppb,2018-06-01,Bronx,40.8448,-73.8648
Ozone (O3),30.4,ppb,2018-06-01,Brooklyn,40.6782,-73.9442
Fine particles (PM 2.5),8.2,mcg/m3,2018-06-01,Queens,40.7282,-73.7949
Nitrogen dioxide (NO2),11.5,ppb,2018-06-01,Brooklyn,40.6782,-73.9442
Fine particles (PM 2.5),8.4,mcg/m3,2018-06-01,Bronx,40.8448,-73.8648
Ozone (O3),32.9,ppb,2018-06-01,Brooklyn,40.6782,-73.9442
Fine particles (PM 2.5),8.9,mcg/m3,2018-06-01,Queens,40.7282,-73.7949
Fine particles (PM 2.5),8.9,mcg/m3,2018-06-01,Manhattan,40.7831,-73.9712
Fine particles (PM 2.5),8.0,mcg/m3,2018-06-01,Queens,40.7282,-73.7949
Ozone (O3),30.0,ppb,2018-06-01,Bronx,40.8448,-73.8648
Ozone (O3),29.4,ppb,2018-06-01,Staten Island,40.5795,-74.1502
Fine particles (PM 2.5),8.5,mcg/m3,2018-06-01,Bronx,40.8448,-73.8648
Ozone (O3),27.0,ppb,2018-06-01,Manhattan,40.7831,-73.9712
Fine particles (PM 2.5),9.3,mcg/m3,2018-06-01,Manhattan,40.7831,-73.9712
Ozone (O3),30.0,ppb,2018-06-01,Bronx,40.8448,-73.8648
Ozone (O3),29.7,ppb,2018-06-01,Bronx,40.8448,-73.8648
Nitrogen dioxide (NO2),6.3,ppb,2018-06-01,Staten Island,40.5795,-74.1502
Fine particles (PM 2.5),8.7,mcg/m3,2018-06-01,Queens,40.7282,-73.7949
Nitrogen dioxide (NO2),21.5,ppb,2018-06-01,Manhattan,40.7831,-73.9712
Ozone (O3),30.9,ppb,2018-06-01,Brooklyn,40.6782,-73.9442
Fine particles (PM 2.5),8.9,mcg/m3,2018-06-01,Manhattan,40.7831,-73.9712
Fine particles (PM 2.5),8.3,mcg/m3,2018-06-01,Bronx,40.8448,-73.8648
Nitrogen dioxide (NO2),15.0,ppb,2018-06-01,Manhattan,40.7831,-73.9712
Ozone (O3),31.0,ppb,2018-06-01,Brooklyn,40.6782,-73.9442
Nitrogen dioxide (NO2),14.9,ppb,2018-06-01,Queens,40.7282,-73.7949
Fine particles (PM 2.5),8.8,mcg/m3,2018-06-01,Bronx,40.8448,-73.8648
Nitrogen dioxide (NO2),14.9,ppb,2018-06-01,Queens,40.7282,-73.7949
Ozone (O3),26.4,ppb,2018-06-01,Manhattan,40.7831,-73.9712
Ozone (O3),27.0,ppb,2018-06-01,Manhattan,40.7831,-73.9712
Fine particles (PM 2.5),8.3,mcg/m3,2018-06-01,Bronx,40.8448,-73.8648
Ozone (O3),25.9,ppb,2018-06-01,Manhattan,40.7831,-73.9712
Ozone (O3),28.5,ppb,2018-06-01,Brooklyn,40.6782,-73.9442
Ozone (O3),28.8,ppb,2018-06-01,Staten Island,40.5795,-74.1502
Nitrogen dioxide (NO2),14.0,ppb,2018-06-01,Brooklyn,40.6782,-73.9442
Ozone (O3),30.0,ppb,2018-06-01,Staten Island,40.5795,-74.1502
Fine particles (PM 2.5),8.4,mcg/m3,2018-06-01,Brooklyn,40.6782,-73.9442
Nitrogen dioxide (NO2),15.8,ppb,2018-06-01,Brooklyn,40.6782,-73.9442
Nitrogen dioxide (NO2),17.5,ppb,2018-06-01,Brooklyn,40.6782,-73.9442
Fine particles (PM 2.5),10.0,mcg/m3,2018-06-01,Manhattan,40.7831,-73.9712
Fine particles (PM 2.5),9.1,mcg/m3,2018-06-01,Bronx,40.8448,-73.8648
Fine particles (PM 2.5),10.0,mcg/m3,2018-06-01,Brooklyn,40.6782,-73.9442
Nitrogen dioxide (NO2),16.9,ppb,2018-06-01,Manhattan,40.7831,-73.9712
Fine particles (PM 2.5),8.3,mcg/m3,2018-06-01,Queens,40.7282,-73.7949
Nitrogen dioxide (NO2),15.0,ppb,2018-06-01,Manhattan,40.7831,-73.9712
Fine particles (PM 2.5),8.9,mcg/m3,2018-06-01,Queens,40.7282,-73.7949
Fine particles (PM 2.5),8.3,mcg/m3,2018-06-01,Bronx,40.8448,-73.8648
Ozone (O3),30.3,ppb,2018-06-01,Queens,40.7282,-73.7949
Ozone (O3),31.0,ppb,2018-06-01,Queens,40.7282,-73.7949
Ozone (O3),31.0,ppb,2018-06-01,Queens,40.7282,-73.7949
Ozone (O3),30.2,ppb,2018-06-01,Staten Island,40.5795,-74.1502
Fine particles (PM 2.5),10.8,mcg/m3,2018-06-01,Manhattan,40.7831,-73.9712
Ozone (O3),31.7,ppb,2018-06-01,Brooklyn,40.6782,-73.9442
Ozone (O3),30.7,ppb,2018-06-01,Queens,40.7282,-73.7949
Ozone (O3),30.4,ppb,2018-06-01,Queens,40.7282,-73.7949
Fine particles (PM 2.5),8.7,mcg/m3,2018-06-01,Manhattan,40.7831,-73.9712
Ozone (O3),31.0,ppb,2018-06-01,Queens,40.7282,-73.7949
Ozone (O3),31.5,ppb,2018-06-01,Bronx,40.8448,-73.8648
Nitrogen dioxide (NO2),8.2,ppb,2018-06-01,Staten Island,40.5795,-74.1502
Fine particles (PM 2.5),8.4,mcg/m3,2018-06-01,Brooklyn,40.6782,-73.9442
Ozone (O3),30.3,ppb,2018-06-01,Bronx,40.8448,-73.8648
Fine particles (PM 2.5),8.9,mcg/m3,2018-06-01,Bronx,40.8448,-73.8648
Nitrogen dioxide (NO2),12.8,ppb,2018-06-01,Bronx,40.8448,-73.8648
Fine particles (PM 2.5),8.1,mcg/m3,2018-06-01,Queens,40.7282,-73.7949
Ozone (O3),31.3,ppb,2018-06-01,Queens,40.7282,-73.7949
Ozone (O3),29.7,ppb,2018-06-01,Queens,40.7282,-73.7949
Nitrogen dioxide (NO2),11.6,ppb,2018-06-01,Brooklyn,40.6782,-73.9442
Ozone (O3),27.1,ppb,2018-06-01,Manhattan,40.7831,-73.9712
Nitrogen dioxide (NO2),18.4,ppb,2018-06-01,Manhattan,40.7831,-73.9712
Nitrogen dioxide (NO2),15.2,ppb,2018-06-01,Bronx,40.8448,-73.8648
Fine particles (PM 2.5),7.6,mcg/m3,2018-06-01,Staten Island,40.5795,-74.1502
Nitrogen dioxide (NO2),22.8,ppb,2018-06-01,Manhattan,40.7831,-73.9712
Fine particles (PM 2.5),8.8,mcg/m3,2018-06-01,Brooklyn,40.6782,-73.9442
Ozone (O3),30.2,ppb,2018-06-01,Bronx,40.8448,-73.8648
Fine particles (PM 2.5),8.4,mcg/m3,2018-06-01,Brooklyn,40.6782,-73.9442
Nitrogen dioxide (NO2),14.9,ppb,2018-06-01,Queens,40.7282,-73.7949
Nitrogen dioxide (NO2),16.8,ppb,2018-06-01,Manhattan,40.7831,-73.9712
Ozone (O3),30.8,ppb,2018-06-01,Bronx,40.8448,-73.8648
Ozone (O3),31.9,ppb,2018-06-01,Queens,40.7282,-73.7949
Nitrogen dioxide (NO2),13.0,ppb,2018-06-01,Queens,40.7282,-73.7949
Ozone (O3),29.8,ppb,2018-06-01,Staten Island,40.5795,-74.1502
Nitrogen dioxide (NO2),28.8,ppb,2018-06-01,Manhattan,40.7831,-73.9712
Fine particles (PM 2.5),8.4,mcg/m3,2018-06-01,Brooklyn,40.6782,-73.9442
Fine particles (PM 2.5),9.5,mcg/m3,2018-06-01,Manhattan,40.7831,-73.9712
Ozone (O3),30.9,ppb,2018-06-01,Brooklyn,40.6782,-73.9442
Ozone (O3),32.0,ppb,2018-06-01,Bronx,40.8448,-73.8648
Nitrogen dioxide (NO2),12.3,ppb,2018-06-01,Brooklyn,40.6782,-73.9442
Ozone (O3),30.6,ppb,2018-06-01,Bronx,40.8448,-73.8648
Fine particles (PM 2.5),7.8,mcg/m3,2018-06-01,Brooklyn,40.6782,-73.9442
Ozone (O3),24.9,ppb,2018-06-01,Manhattan,40.7831,-73.9712
Nitrogen dioxide (NO2),13.6,ppb,2018-06-01,Bronx,40.8448,-73.8648
Ozone (O3),31.3,ppb,2018-06-01,Queens,40.7282,-73.7949
Fine particles (PM 2.5),8.8,mcg/m3,2018-06-01,Brooklyn,40.6782,-73.9442
Nitrogen dioxide (NO2),13.1,ppb,2018-06-01,Bronx,40.8448,-73.8648
Ozone (O3),28.4,ppb,2018-06-01,Manhattan,40.7831,-73.9712
Ozone (O3),29.4,ppb,2018-06-01,Staten Island,40.5795,-74.1502
Fine particles (PM 2.5),8.2,mcg/m3,2018-06-01,Brooklyn,40.6782,-73.9442
Fine particles (PM 2.5),9.4,mcg/m3,2018-06-01,Queens,40.7282,-73.7949
Ozone (O3),30.3,ppb,2018-06-01,Brooklyn,40.6782,-73.9442
Ozone (O3),24.8,ppb,2018-06-01,Manhattan,40.7831,-73.9712
Nitrogen dioxide (NO2),13.0,ppb,2018-06-01,Queens,40.7282,-73.7949
Ozone (O3),31.9,ppb,2018-06-01,Queens,40.7282,-73.7949
Fine particles (PM 2.5),8.3,mcg/m3,2018-06-01,Bronx,40.8448,-73.8648
Ozone (O3),30.7,ppb,2018-06-01,Brooklyn,40.6782,-73.9442
Nitrogen dioxide (NO2),12.5,ppb,2018-06-01,Brooklyn,40.6782,-73.9442
Nitrogen dioxide (NO2),17.6,ppb,2018-06-01,Brooklyn,40.6782,-73.9442
Nitrogen dioxide (NO2),23.8,ppb,2018-06-01,Manhattan,40.7831,-73.9712
Fine particles (PM 2.5),8.4,mcg/m3,2018-06-01,Queens,40.7282,-73.7949
Fine particles (PM 2.5),8.3,mcg/m3,2018-06-01,Brooklyn,40.6782,-73.9442
Nitrogen dioxide (NO2),11.6,ppb,2018-06-01,Brooklyn,40.6782,-73.9442
Nitrogen dioxide (NO2),12.4,ppb,2018-06-01,Queens,40.7282,-73.7949
Fine particles (PM 2.5),10.1,mcg/m3,2018-06-01,Manhattan,40.7831,-73.9712
Fine particles (PM 2.5),7.8,mcg/m3,2018-06-01,Queens,40.7282,-73.7949
Nitrogen dioxide (NO2),13.1,ppb,2018-06-01,Queens,40.7282,-73.7949
Fine particles (PM 2.5),8.1,mcg/m3,2018-06-01,Queens,40.7282,-73.7949
Ozone (O3),31.7,ppb,2018-06-01,Brooklyn,40.6782,-73.9442
Ozone (O3),25.3,ppb,2018-06-01,Manhattan,40.7831,-73.9712
Ozone (O3),32.4,ppb,2018-06-01,Brooklyn,40.6782,-73.9442
Ozone (O3),30.2,ppb,2018-06-01,Brooklyn,40.6782,-73.9442
Nitrogen dioxide (NO2),15.9,ppb,2018-06-01,Bronx,40.8448,-73.8648
Fine particles (PM 2.5),8.7,mcg/m3,2018-06-01,Bronx,40.8448,-73.8648
Fine particles (PM 2.5),10.4,mcg/m3,2018-06-01,Manhattan,40.7831,-73.9712
Nitrogen dioxide (NO2),12.4,ppb,2018-06-01,Brooklyn,40.6782,-73.9442
Fine particles (PM 2.5),8.1,mcg/m3,2018-06-01,Queens,40.7282,-73.7949
Nitrogen dioxide (NO2),11.7,ppb,2018-06-01,Brooklyn,40.6782,-73.9442
Fine particles (PM 2.5),8.3,mcg/m3,2018-06-01,Bronx,40.8448,-73.8648
Fine particles (PM 2.5),8.2,mcg/m3,2018-06-01,Brooklyn,40.6782,-73.9442
Fine particles (PM 2.5),9.9,mcg/m3,2018-06-01,Brooklyn,40.6782,-73.9442
Ozone (O3),30.9,ppb,2018-06-01,Brooklyn,40.6782,-73.9442
Nitrogen dioxide (NO2),11.7,ppb,2018-06-01,Queens,40.7282,-73.7949
Ozone (O3),29.9,ppb,2018-06-01,Staten Island,40.5795,-74.1502
Ozone (O3),31.3,ppb,2018-06-01,Queens,40.7282,-73.7949
Ozone (O3),28.8,ppb,2018-06-01,Manhattan,40.7831,-73.9712
Ozone (O3),30.0,ppb,2018-06-01,Staten Island,40.5795,-74.1502
Ozone (O3),30.2,ppb,2018-06-01,Bronx,40.8448,-73.8648
Nitrogen dioxide (NO2),13.2,ppb,2018-06-01,Brooklyn,40.6782,-73.9442
Fine particles (PM 2.5),8.0,mcg/m3,2018-06-01,Queens,40.7282,-73.7949
Ozone (O3),31.1,ppb,2018-06-01,Bronx,40.8448,-73.8648
Nitrogen dioxide (NO2),12.2,ppb,2018-06-01,Queens,40.7282,-73.7949
Nitrogen dioxide (NO2),14.6,ppb,2018-06-01,Brooklyn,40.6782,-73.9442
Ozone (O3),31.2,ppb,2018-06-01,Queens,40.7282,-73.7949
Nitrogen dioxide (NO2),21.5,ppb,2018-06-01,Manhattan,40.7831,-73.9712
Ozone (O3),28.6,ppb,2018-06-01,Manhattan,40.7831,-73.9712
Ozone (O3),28.3,ppb,2018-06-01,Manhattan,40.7831,-73.9712
Ozone (O3),31.0,ppb,2018-06-01,Brooklyn,40.6782,-73.9442
Fine particles (PM 2.5),8.3,mcg/m3,2018-06-01,Manhattan,40.7831,-73.9712
Nitrogen dioxide (NO2),12.5,ppb,2018-06-01,Queens,40.7282,-73.7949
Ozone (O3),31.0,ppb,2018-06-01,Brooklyn,40.6782,-73.9442
Nitrogen dioxide (NO2),23.7,ppb,2018-06-01,Manhattan,40.7831,-73.9712
Fine particles (PM 2.5),9.1,mcg/m3,2018-06-01,Bronx,40.8448,-73.8648
Fine particles (PM 2.5),8.3,mcg/m3,2018-06-01,Bronx,40.8448,-73.8648
Ozone (O3),31.1,ppb,2018-06-01,Bronx,40.8448,-73.8648
Ozone (O3),30.7,ppb,2018-06-01,Queens,40.7282,-73.7949
Fine particles (PM 2.5),8.1,mcg/m3,2018-06-01,Brooklyn,40.6782,-73.9442
Ozone (O3),22.9,ppb,2018-06-01,Manhattan,40.7831,-73.9712
Fine particles (PM 2.5),8.6,mcg/m3,2018-06-01,Bronx,40.8448,-73.8648
Nitrogen dioxide (NO2),9.1,ppb,2018-06-01,Brooklyn,40.6782,-73.9442
Ozone (O3),30.9,ppb,2018-06-01,Queens,40.7282,-73.7949
Nitrogen dioxide (NO2),12.6,ppb,2018-06-01,Brooklyn,40.6782,-73.9442
Nitrogen dioxide (NO2),12.7,ppb,2018-06-01,Bronx,40.8448,-73.8648
Ozone (O3),35.3,ppb,2018-06-01,Queens,40.7282,-73.7949
Ozone (O3),35.2,ppb,2018-06-01,Queens,40.7282,-73.7949
Nitrogen dioxide (NO2),9.1,ppb,2018-06-01,Brooklyn,40.6782,-73.9442
Nitrogen dioxide (NO2),16.2,ppb,2018-06-01,Bronx,40.8448,-73.8648
Ozone (O3),28.8,ppb,2018-06-01,Manhattan,40.7831,-73.9712
Ozone (O3),29.0,ppb,2018-06-01,Manhattan,40.7831,-73.9712
Nitrogen dioxide (NO2),12.8,ppb,2018-06-01,Bronx,40.8448,-73.8648
Nitrogen dioxide (NO2),16.4,ppb,2018-06-01,Manhattan,40.7831,-73.9712
Fine particles (PM 2.5),9.9,mcg/m3,2018-06-01,Brooklyn,40.6782,-73.9442
Nitrogen dioxide (NO2),14.7,ppb,2018-06-01,Queens,40.7282,-73.7949
Fine particles (PM 2.5),8.3,mcg/m3,2018-06-01,Bronx,40.8448,-73.8648
Nitrogen dioxide (NO2),15.9,ppb,2018-06-01,Bronx,40.8448,-73.8648
Fine particles (PM 2.5),7.9,mcg/m3,2018-06-01,Brooklyn,40.6782,-73.9442
Nitrogen dioxide (NO2),16.4,ppb,2018-06-01,Manhattan,40.7831,-73.9712
Ozone (O3),31.5,ppb,2018-06-01,Bronx,40.8448,-73.8648
Ozone (O3),32.0,ppb,2018-06-01,Brooklyn,40.6782,-73.9442
Ozone (O3),29.7,ppb,2018-06-01,Bronx,40.8448,-73.8648
Fine particles (PM 2.5),9.8,mcg/m3,2018-06-01,Queens,40.7282,-73.7949
Nitrogen dioxide (NO2),13.0,ppb,2018-06-01,Brooklyn,40.6782,-73.9442
Fine particles (PM 2.5),8.3,mcg/m3,2018-06-01,Queens,40.7282,-73.7949
Nitrogen dioxide (NO2),15.2,ppb,2018-06-01,Bronx,40.8448,-73.8648
Nitrogen dioxide (NO2),13.3,ppb,2018-06-01,Bronx,40.8448,-73.8648
Nitrogen dioxide (NO2),22.0,ppb,2018-06-01,Manhattan,40.7831,-73.9712
Fine particles (PM 2.5),9.0,mcg/m3,2018-06-01,Bronx,40.8448,-73.8648
Nitrogen dioxide (NO2),6.7,ppb,2018-06-01,Queens,40.7282,-73.7949
Nitrogen dioxide (NO2),11.8,ppb,2018-06-01,Queens,40.7282,-73.7949
Nitrogen dioxide (NO2),12.5,ppb,2018-06-01,Queens,40.7282,-73.7949
